Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
47.80,1232.742,992.00,-16,56.66, -,8.984831
47.85,1232.742,992.00,-16,56.66, -,8.984831
47.90,1229.966,992.10,-16,56.66, -,8.984831
47.95,1229.966,992.10,-16,56.66, -,8.984831
48.00,1229.966,992.10,-16,56.66, -,8.984831
48.05,1229.966,992.10,-13.33333,56.66, -,8.984831
48.10,1229.966,992.10,-13.33333,56.66, -,8.984831
48.15,1227.188,992.20,-16,56.66, -,8.984831
48.20,1227.188,992.20,-13.33333,56.66, -,8.984831
48.25,1227.188,992.20,-13.33333,56.66, -,8.984831
48.30,1224.412,992.30,-16,56.66, -,8.984831
48.35,1224.412,992.30,-16,56.66, -,8.984831
48.40,1221.635,992.40,-18.66667,56.66, -,8.984831
48.45,1221.635,992.40,-18.66667,56.66, -,8.984831
48.50,1221.635,992.40,-16,56.66, -,8.984831
48.55,1221.635,992.40,-16,56.66, -,8.965384
48.60,1218.859,992.50,-18.66667,56.66, -,8.965384
48.65,1218.859,992.50,-16,56.66, -,8.965384
48.70,1216.084,992.60,-16,56.66, -,8.965384
48.75,1216.084,992.60,-18.66667,56.66, -,8.965384
48.80,1216.084,992.60,-18.66667,56.66, -,8.965384
48.85,1213.307,992.70,-18.66667,56.66, -,8.965384
48.90,1210.532,992.80,-21.28572,56.66, -,8.965384
48.95,1210.532,992.80,-18.61905,56.66, -,8.965384
49.00,1210.532,992.80,-18.61905,56.66, -,8.965384
49.05,1210.532,992.80,-18.61905,56.66, -,8.965384
49.10,1207.756,992.90,-21.28572,56.66, -,8.965384
49.15,1207.756,992.90,-21.28572,56.66, -,8.965384
49.20,1204.982,993.00,-21.23809,56.66, -,8.965384
49.25,1207.756,992.90,-18.61905,56.66, -,8.965384
49.30,1207.756,992.90,-18.61905,56.66, -,8.965384
49.35,1207.756,992.90,-15.95238,56.66, -,8.965384
49.40,1204.982,993.00,-18.57143,56.66, -,8.965384
49.45,1207.756,992.90,-13.28571,56.66, -,8.965384
49.50,1204.982,993.00,-15.90476,56.66, -,8.984831
49.55,1204.982,993.00,-15.90476,56.66, -,8.984831
49.60,1204.982,993.00,-15.90476,56.66, -,8.984831
49.65,1204.982,993.00,-13.2381,56.66, -,8.984831
49.70,1202.208,993.10,-15.85714,56.66, -,8.984831
49.75,1199.432,993.20,-15.85714,56.66, -,8.984831
49.80,1199.432,993.20,-15.85714,56.66, -,8.984831
49.85,1196.658,993.30,-18.47619,56.66, -,8.984831
49.90,1193.883,993.40,-18.47619,56.66, -,8.984831
49.95,1193.883,993.40,-15.85714,56.66, -,8.984831
50.00,1193.883,993.40,-15.85714,56.66, -,8.984831
50.05,1191.11,993.50,-18.47619,56.66, -,8.984831
50.10,1191.11,993.50,-18.47619,56.66, -,8.984831
50.15,1191.11,993.50,-15.80952,56.66, -,8.984831
50.20,1191.11,993.50,-15.80952,56.66, -,8.984831
50.25,1193.883,993.40,-10.57143,56.66, -,8.984831
50.30,1196.658,993.30,-10.52381,56.66, -,8.984831
50.35,1196.658,993.30,-10.52381,56.66, -,8.984831
50.40,1193.883,993.40,-13.19048,56.66, -,8.984831
50.45,1191.11,993.50,-13.19048,56.66, -,8.984831
50.50,1191.11,993.50,-15.80952,56.66, -,8.984831
50.55,1191.11,993.50,-13.19048,56.66, -,8.965384
50.60,1188.337,993.60,-15.80952,56.66, -,8.965384
50.65,1188.337,993.60,-15.80952,56.66, -,8.965384
50.70,1185.563,993.70,-18.42857,56.66, -,8.965384
50.75,1185.563,993.70,-15.80952,56.66, -,8.965384
50.80,1185.563,993.70,-13.14286,56.66, -,8.965384
50.85,1185.563,993.70,-13.14286,56.66, -,8.965384
50.90,1182.79,993.80,-13.14286,56.66, -,8.965384
50.95,1182.79,993.80,-10.47619,56.66, -,8.965384
51.00,1182.79,993.80,-10.47619,56.66, -,8.965384
51.05,1182.79,993.80,-10.47619,56.66, -,8.965384
51.10,1180.016,993.90,-10.47619,56.66, -,8.965384
51.15,1180.016,993.90,-10.47619,56.66, -,8.965384
51.20,1180.016,993.90,-10.47619,56.66, -,8.965384
51.25,1177.244,994.00,-13.09524,56.66, -,8.965384
51.30,1177.244,994.00,-15.71429,56.66, -,8.965384
51.35,1174.472,994.10,-21,56.66, -,8.965384
51.40,1174.472,994.10,-21,56.66, -,8.965384
51.45,1174.472,994.10,-18.33333,56.66, -,8.965384
51.50,1174.472,994.10,-15.71429,56.66, -,8.965384
51.55,1174.472,994.10,-15.71429,56.66, -,8.965384
51.60,1174.472,994.10,-15.71429,56.66, -,8.965384
51.65,1171.699,994.20,-15.71429,56.66, -,8.965384
51.70,1171.699,994.20,-15.71429,56.66, -,8.965384
51.75,1171.699,994.20,-13.09524,56.66, -,8.965384
51.80,1168.927,994.30,-15.71429,56.66, -,8.965384
51.85,1168.927,994.30,-15.71429,56.66, -,8.965384
51.90,1166.154,994.40,-18.33333,56.66, -,8.965384
51.95,1166.154,994.40,-15.71429,56.66, -,8.965384
52.00,1166.154,994.40,-15.71429,56.66, -,8.965384
52.05,1166.154,994.40,-15.71429,56.66, -,8.965384
52.10,1163.384,994.50,-18.33333,56.66, -,8.965384
52.15,1157.841,994.70,-21,56.66, -,8.965384
52.20,1155.07,994.80,-23.61905,56.66, -,8.965384
52.25,1157.841,994.70,-21,56.66, -,8.965384
52.30,1157.841,994.70,-18.38095,56.66, -,8.965384
52.35,1157.841,994.70,-18.38095,56.66, -,8.965384
52.40,1155.07,994.80,-18.38095,56.66, -,8.965384
52.45,1155.07,994.80,-18.38095,56.66, -,8.965384
52.50,1155.07,994.80,-18.38095,56.66, -,8.965384
52.55,1152.299,994.90,-21,56.66, -,8.965384
52.60,1152.299,994.90,-21,56.66, -,8.965384
52.65,1155.07,994.80,-18.38095,56.66, -,8.965384
52.70,1152.299,994.90,-18.38095,56.66, -,8.965384
52.75,1155.07,994.80,-15.7619,56.66, -,8.965384
52.80,1152.299,994.90,-18.38095,56.66, -,8.965384
52.85,1152.299,994.90,-15.7619,56.66, -,8.965384
52.90,1149.529,995.00,-18.38095,56.66, -,8.965384
52.95,1149.529,995.00,-15.7619,56.66, -,8.965384
53.00,1149.529,995.00,-15.7619,56.66, -,8.965384
53.05,1149.529,995.00,-15.7619,56.66, -,8.965384
53.10,1149.529,995.00,-15.7619,56.66, -,8.965384
53.15,1146.759,995.10,-15.7619,56.66, -,8.965384
53.20,1146.759,995.10,-10.47619,56.66, -,8.965384
53.25,1143.988,995.20,-10.47619,56.66, -,8.965384
53.30,1143.988,995.20,-13.09524,56.66, -,8.965384
53.35,1143.988,995.20,-13.09524,56.66, -,8.965384
53.40,1143.988,995.20,-13.09524,56.66, -,8.965384
53.45,1141.219,995.30,-13.09524,56.66, -,8.965384
53.50,1141.219,995.30,-13.09524,56.66, -,8.965384
53.55,1141.219,995.30,-13.09524,56.66, -,8.965384
53.60,1138.448,995.40,-13.09524,56.66, -,8.965384
53.65,1138.448,995.40,-13.09524,56.66, -,8.965384
53.70,1138.448,995.40,-15.71429,56.66, -,8.965384
53.75,1138.448,995.40,-13.09524,56.66, -,8.965384
53.80,1135.68,995.50,-18.33333,56.66, -,8.965384
53.85,1135.68,995.50,-15.71429,56.66, -,8.965384
53.90,1135.68,995.50,-15.71429,56.66, -,8.965384
53.95,1132.911,995.60,-15.71429,56.66, -,8.965384
54.00,1132.911,995.60,-15.71429,56.66, -,8.965384
54.05,1132.911,995.60,-15.71429,56.66, -,8.965384
54.10,1132.911,995.60,-15.71429,56.66, -,8.965384
54.15,1130.141,995.70,-18.33333,56.66, -,8.965384
54.20,1130.141,995.70,-15.71429,56.66, -,8.965384
54.25,1130.141,995.70,-15.71429,56.66, -,8.965384
54.30,1130.141,995.70,-13.09524,56.66, -,8.965384
54.35,1130.141,995.70,-13.09524,56.66, -,8.965384
54.40,1127.373,995.80,-15.71429,56.66, -,8.965384
54.45,1127.373,995.80,-15.71429,56.66, -,8.965384
54.50,1127.373,995.80,-13.09524,56.66, -,8.965384
54.55,1127.373,995.80,-13.09524,56.66, -,8.984831
54.60,1127.373,995.80,-13.09524,56.66, -,8.984831
54.65,1127.373,995.80,-10.47619,56.66, -,8.984831
54.70,1124.604,995.90,-13.09524,56.66, -,8.984831
54.75,1121.836,996.00,-15.71429,56.66, -,8.984831
54.80,1121.836,996.00,-15.71429,56.66, -,8.984831
54.85,1121.836,996.00,-13.09524,56.66, -,8.984831
54.90,1119.069,996.10,-15.71429,56.66, -,8.984831
54.95,1119.069,996.10,-15.71429,56.66, -,8.984831
55.00,1119.069,996.10,-13.09524,56.66, -,8.984831
55.05,1116.3,996.20,-15.71429,56.66, -,8.984831
55.10,1116.3,996.20,-15.71429,56.66, -,8.984831
55.15,1113.533,996.30,-18.33333,56.66, -,8.984831
55.20,1110.765,996.40,-18.33333,56.66, -,8.984831
55.25,1110.765,996.40,-18.33333,56.66, -,8.984831
55.30,1110.765,996.40,-18.33333,56.66, -,8.984831
55.35,1110.765,996.40,-18.33333,56.66, -,8.984831
55.40,1107.998,996.50,-20.95238,56.66, -,8.984831
55.45,1107.998,996.50,-18.33333,56.66, -,8.984831
55.50,1107.998,996.50,-18.33333,56.66, -,8.965384
55.55,1107.998,996.50,-18.33333,56.66, -,8.965384
55.60,1107.998,996.50,-18.33333,56.66, -,8.965384
55.65,1107.998,996.50,-18.33333,56.66, -,8.965384
55.70,1107.998,996.50,-18.33333,56.66, -,8.965384
55.75,1105.232,996.60,-18.33333,56.66, -,8.965384
55.80,1105.232,996.60,-15.71429,56.66, -,8.965384
55.85,1105.232,996.60,-15.71429,56.66, -,8.965384
55.90,1105.232,996.60,-15.71429,56.66, -,8.965384
55.95,1102.464,996.70,-15.71429,56.66, -,8.965384
56.00,1102.464,996.70,-15.71429,56.66, -,8.965384
56.05,1102.464,996.70,-15.71429,56.66, -,8.965384
56.10,1102.464,996.70,-13.09524,56.66, -,8.965384
56.15,1102.464,996.70,-13.09524,56.66, -,8.965384
56.20,1099.698,996.80,-13.09524,56.66, -,8.965384
56.25,1099.698,996.80,-10.47619,56.66, -,8.965384
56.30,1099.698,996.80,-10.47619,56.66, -,8.965384
56.35,1096.931,996.90,-13.09524,56.66, -,8.965384
56.40,1096.931,996.90,-13.09524,56.66, -,8.965384
56.45,1096.931,996.90,-10.47619,56.66, -,8.965384
56.50,1094.166,997.00,-13.09524,56.66, -,8.965384
56.55,1094.166,997.00,-13.09524,56.66, -,8.965384
56.60,1094.166,997.00,-13.09524,56.66, -,8.965384
56.65,1094.166,997.00,-13.09524,56.66, -,8.965384
56.70,1091.401,997.10,-15.71429,56.66, -,8.965384
56.75,1091.401,997.10,-15.71429,56.66, -,8.965384
56.80,1091.401,997.10,-13.09524,56.66, -,8.965384
56.85,1091.401,997.10,-13.09524,56.66, -,8.965384
56.90,1088.634,997.20,-15.71429,56.66, -,8.965384
56.95,1088.634,997.20,-15.71429,56.66, -,8.965384
57.00,1088.634,997.20,-13.09524,56.66, -,8.965384
57.05,1085.87,997.30,-15.71429,56.66, -,8.965384
57.10,1085.87,997.30,-15.71429,56.66, -,8.965384
57.15,1083.103,997.40,-18.33333,56.66, -,8.965384
57.20,1083.103,997.40,-18.33333,56.66, -,8.965384
57.25,1080.339,997.50,-18.33333,56.66, -,8.965384
57.30,1077.575,997.60,-20.95238,56.66, -,8.965384
57.35,1074.81,997.70,-23.57143,56.66, -,8.965384
57.40,1074.81,997.70,-20.95238,56.66, -,8.965384
57.45,1074.81,997.70,-20.95238,56.66, -,8.965384
57.50,1074.81,997.70,-20.95238,56.66, -,8.965384
57.55,1072.046,997.80,-20.95238,56.66, -,8.965384
57.60,1072.046,997.80,-20.95238,56.66, -,8.965384
57.65,1069.281,997.90,-23.57143,56.66, -,8.965384
57.70,1069.281,997.90,-23.57143,56.66, -,8.965384
57.75,1069.281,997.90,-20.95238,56.66, -,8.965384
57.80,1072.046,997.80,-18.33333,56.66, -,8.965384
57.85,1072.046,997.80,-18.33333,56.66, -,8.965384
57.90,1069.281,997.90,-20.95238,56.66, -,8.965384
57.95,1072.046,997.80,-15.71429,56.66, -,8.965384
58.00,1072.046,997.80,-15.71429,56.66, -,8.965384
58.05,1072.046,997.80,-15.71429,56.66, -,8.965384
58.10,1072.046,997.80,-13.09524,56.66, -,8.965384
58.15,1069.281,997.90,-15.71429,56.66, -,8.965384
58.20,1066.518,998.00,-15.71429,56.66, -,8.965384
58.25,1066.518,998.00,-15.71429,56.66, -,8.965384
58.30,1063.755,998.10,-15.71429,56.66, -,8.965384
58.35,1063.755,998.10,-13.09524,56.66, -,8.965384
58.40,1063.755,998.10,-10.47619,56.66, -,8.965384
58.45,1063.755,998.10,-10.47619,56.66, -,8.965384
58.50,1060.991,998.20,-13.09524,56.66, -,8.965384
58.55,1060.991,998.20,-13.09524,56.66, -,8.965384
58.60,1060.991,998.20,-10.47619,56.66, -,8.965384
58.65,1058.229,998.30,-13.09524,56.66, -,8.965384
58.70,1058.229,998.30,-10.47619,56.66, -,8.965384
58.75,1058.229,998.30,-10.47619,56.66, -,8.965384
58.80,1058.229,998.30,-10.47619,56.66, -,8.965384
58.85,1058.229,998.30,-13.09524,56.66, -,8.965384
58.90,1055.465,998.40,-15.71429,56.66, -,8.965384
58.95,1055.465,998.40,-13.09524,56.66, -,8.965384
59.00,1052.703,998.50,-18.33333,56.66, -,8.965384
59.05,1055.465,998.40,-15.71429,56.66, -,8.965384
59.10,1055.465,998.40,-15.71429,56.66, -,8.965384
59.15,1052.703,998.50,-18.33333,56.66, -,8.965384
59.20,1052.703,998.50,-15.71429,56.66, -,8.965384
59.25,1052.703,998.50,-13.09524,56.66, -,8.965384
59.30,1049.941,998.60,-15.71429,56.66, -,8.965384
59.35,1049.941,998.60,-13.09524,56.66, -,8.965384
59.40,1047.178,998.70,-15.71429,56.66, -,8.965384
59.45,1049.941,998.60,-13.09524,56.66, -,8.965384
59.50,1047.178,998.70,-15.71429,56.66, -,8.965384
59.55,1047.178,998.70,-13.09524,56.66, -,8.965384
59.60,1047.178,998.70,-13.09524,56.66, -,8.965384
59.65,1044.417,998.80,-15.71429,56.66, -,8.965384
59.70,1044.417,998.80,-13.09524,56.66, -,8.965384
59.75,1041.654,998.90,-15.71429,56.66, -,8.965384
59.80,1041.654,998.90,-15.71429,56.66, -,8.965384
59.85,1041.654,998.90,-15.71429,56.66, -,8.965384
59.90,1041.654,998.90,-15.71429,56.66, -,8.965384
59.95,1041.654,998.90,-13.09524,56.66, -,8.965384
60.00,1041.654,998.90,-13.09524,56.66, -,8.965384
60.05,1038.893,999.00,-13.09524,56.66, -,8.965384
60.10,1038.893,999.00,-15.71429,56.66, -,8.965384
60.15,1036.132,999.10,-18.33333,56.66, -,8.965384
60.20,1036.132,999.10,-15.71429,56.66, -,8.965384
60.25,1036.132,999.10,-15.71429,56.66, -,8.965384
60.30,1036.132,999.10,-15.71429,56.66, -,8.965384
60.35,1033.37,999.20,-15.71429,56.66, -,8.965384
60.40,1033.37,999.20,-15.71429,56.66, -,8.965384
60.45,1030.61,999.30,-15.71429,56.66, -,8.965384
60.50,1027.848,999.40,-20.95238,56.66, -,8.965384
60.55,1027.848,999.40,-18.33333,56.66, -,8.965384
60.60,1027.848,999.40,-18.33333,56.66, -,8.965384
60.65,1027.848,999.40,-18.33333,56.66, -,8.965384
60.70,1027.848,999.40,-15.71429,56.66, -,8.965384
60.75,1027.848,999.40,-15.71429,56.66, -,8.965384
60.80,1027.848,999.40,-13.09524,56.66, -,8.965384
60.85,1030.61,999.30,-10.47619,56.66, -,8.965384
60.90,1027.848,999.40,-13.09524,56.66, -,8.965384
60.95,1027.848,999.40,-13.09524,56.66, -,8.965384
61.00,1025.089,999.50,-15.71429,56.66, -,8.965384
61.05,1025.089,999.50,-15.71429,56.66, -,8.965384
61.10,1025.089,999.50,-13.09524,56.66, -,8.965384
61.15,1022.329,999.60,-15.71429,56.66, -,8.965384
61.20,1022.329,999.60,-13.09524,56.66, -,8.965384
61.25,1022.329,999.60,-13.09524,56.66, -,8.965384
61.30,1022.329,999.60,-13.09524,56.66, -,8.965384
61.35,1019.568,999.70,-15.71429,56.66, -,8.965384
61.40,1019.568,999.70,-13.09524,56.66, -,8.965384
61.45,1019.568,999.70,-13.09524,56.66, -,8.965384
61.50,1016.809,999.80,-13.09524,56.66, -,8.984831
61.55,1016.809,999.80,-10.47619,56.66, -,8.984831
61.60,1016.809,999.80,-10.47619,56.66, -,8.984831
61.65,1016.809,999.80,-10.47619,56.66, -,8.984831
61.70,1016.809,999.80,-10.47619,56.66, -,8.984831
61.75,1014.049,999.90,-13.09524,56.66, -,8.984831
61.80,1014.049,999.90,-13.09524,56.66, -,8.984831
61.85,1014.049,999.90,-13.09524,56.66, -,8.984831
61.90,1014.049,999.90,-15.71429,56.66, -,8.984831
61.95,1014.049,999.90,-13.09524,56.66, -,8.984831
62.00,1011.29,1000.00,-15.71429,56.66, -,8.984831
62.05,1011.29,1000.00,-13.09524,56.66, -,8.984831
62.10,1008.532,1000.10,-15.71429,56.66, -,8.984831
62.15,1008.532,1000.10,-15.71429,56.66, -,8.984831
62.20,1008.532,1000.10,-13.09524,56.66, -,8.984831
62.25,1008.532,1000.10,-13.09524,56.66, -,8.984831
62.30,1005.772,1000.20,-15.71429,56.66, -,8.984831
62.35,1005.772,1000.20,-15.71429,56.66, -,8.984831
62.40,1005.772,1000.20,-13.09524,56.66, -,8.984831
62.45,1005.772,1000.20,-13.09524,56.66, -,8.984831
62.50,1005.772,1000.20,-13.09524,56.66, -,8.984831
62.55,1005.772,1000.20,-10.47619,56.66, -,8.965384
62.60,1005.772,1000.20,-10.47619,56.66, -,8.965384
62.65,1003.014,1000.30,-13.09524,56.66, -,8.965384
62.70,1003.014,1000.30,-13.09524,56.66, -,8.965384
62.75,1003.014,1000.30,-13.09524,56.66, -,8.965384
62.80,1000.254,1000.40,-13.09524,56.66, -,8.965384
62.85,1000.254,1000.40,-13.09524,56.66, -,8.965384
62.90,1000.254,1000.40,-13.09524,56.66, -,8.965384
62.95,1000.254,1000.40,-13.09524,56.66, -,8.965384
63.00,1000.254,1000.40,-13.09524,56.66, -,8.965384
63.05,1000.254,1000.40,-10.47619,56.66, -,8.965384
63.10,997.4969,1000.50,-13.09524,56.66, -,8.965384
63.15,997.4969,1000.50,-10.47619,56.66, -,8.965384
63.20,994.7397,1000.60,-13.09524,56.66, -,8.965384
63.25,994.7397,1000.60,-13.09524,56.66, -,8.965384
63.30,991.981,1000.70,-15.71429,56.66, -,8.965384
63.35,991.981,1000.70,-13.09524,56.66, -,8.965384
63.40,991.981,1000.70,-13.09524,56.66, -,8.965384
63.45,991.981,1000.70,-13.09524,56.66, -,8.965384
63.50,991.981,1000.70,-13.09524,56.66, -,8.965384
63.55,989.2241,1000.80,-15.71429,56.66, -,8.965384
63.60,989.2241,1000.80,-15.71429,56.66, -,8.965384
63.65,989.2241,1000.80,-15.71429,56.66, -,8.965384
63.70,989.2241,1000.80,-13.09524,56.66, -,8.965384
63.75,989.2241,1000.80,-13.09524,56.66, -,8.965384
63.80,986.4659,1000.90,-15.71429,56.66, -,8.965384
63.85,986.4659,1000.90,-13.09524,56.66, -,8.965384
63.90,983.7095,1001.00,-15.71429,56.66, -,8.965384
63.95,980.9533,1001.10,-18.33333,56.66, -,8.965384
64.00,978.1957,1001.20,-20.95238,56.66, -,8.965384
64.05,978.1957,1001.20,-20.95238,56.66, -,8.965384
64.10,978.1957,1001.20,-20.95238,56.66, -,8.965384
64.15,978.1957,1001.20,-18.33333,56.66, -,8.965384
64.20,978.1957,1001.20,-18.33333,56.66, -,8.965384
64.25,975.44,1001.30,-18.33333,56.66, -,8.965384
64.30,975.44,1001.30,-18.33333,56.66, -,8.965384
64.35,975.44,1001.30,-15.71429,56.66, -,8.965384
64.40,972.6828,1001.40,-18.33333,56.66, -,8.965384
64.45,972.6828,1001.40,-18.33333,56.66, -,8.965384
64.50,969.9276,1001.50,-20.95238,56.66, -,8.965384
64.55,969.9276,1001.50,-20.95238,56.66, -,8.984831
64.60,969.9276,1001.50,-18.33333,56.66, -,8.984831
64.65,969.9276,1001.50,-18.33333,56.66, -,8.984831
64.70,969.9276,1001.50,-18.33333,56.66, -,8.984831
64.75,969.9276,1001.50,-18.33333,56.66, -,8.984831
64.80,969.9276,1001.50,-18.33333,56.66, -,8.984831
64.85,969.9276,1001.50,-15.71429,56.66, -,8.984831
64.90,969.9276,1001.50,-15.71429,56.66, -,8.984831
64.95,969.9276,1001.50,-13.09524,56.66, -,8.984831
65.00,967.1725,1001.60,-13.09524,56.66, -,8.984831
65.05,967.1725,1001.60,-10.47619,56.66, -,8.984831
65.10,967.1725,1001.60,-10.47619,56.66, -,8.984831
65.15,967.1725,1001.60,-10.47619,56.66, -,8.984831
65.20,967.1725,1001.60,-10.47619,56.66, -,8.984831
65.25,967.1725,1001.60,-10.47619,56.66, -,8.984831
65.30,964.416,1001.70,-10.47619,56.66, -,8.984831
65.35,964.416,1001.70,-10.47619,56.66, -,8.984831
65.40,961.6614,1001.80,-13.09524,56.66, -,8.984831
65.45,961.6614,1001.80,-10.47619,56.66, -,8.984831
65.50,958.9054,1001.90,-13.09524,56.66, -,8.965384
65.55,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.60,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.65,953.3973,1002.10,-15.71429,56.66, -,8.965384
65.70,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.75,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.80,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.85,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.90,956.1512,1002.00,-13.09524,56.66, -,8.965384
65.95,956.1512,1002.00,-13.09524,56.66, -,8.965384
66.00,953.3973,1002.10,-15.71429,56.66, -,8.965384
66.05,953.3973,1002.10,-13.09524,56.66, -,8.965384
66.10,953.3973,1002.10,-13.09524,56.66, -,8.965384
66.15,950.6419,1002.20,-15.71429,56.66, -,8.965384
66.20,950.6419,1002.20,-15.71429,56.66, -,8.965384
66.25,947.8884,1002.30,-18.33333,56.66, -,8.965384
66.30,945.1335,1002.40,-20.95238,56.66, -,8.965384
66.35,945.1335,1002.40,-18.33333,56.66, -,8.965384
